"cellID","District","DistrictID","Ward","WardID","Village","VillageID","PA","Urban"
411,"Kinondoni",11,"Bunju",188,"Basihaya",1036,0,1
412,"Kinondoni",11,"Kunduchi",186,"Ununio",1951,0,1
413,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
414,"Morogoro",10,"Mkambarani",10,"Mkono wa Mara",1206,0,0
415,"Morogoro",10,"Mkambarani",10,"Mkono wa Mara",1206,0,0
416,"Morogoro",10,"Mkambarani",10,"Mkono wa Mara",1206,0,0
417,"Morogoro",10,"Mkambarani",10,"Mkono wa Mara",1206,0,0
418,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
419,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
420,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
421,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
422,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
423,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
424,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
425,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
426,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
427,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
428,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
429,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
430,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
431,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
432,"Kibaha Urban",9,"Mbwawa",170,"Mbwawa",644,0,1
433,"Kibaha Urban",9,"Mbwawa",170,"Mbwawa",644,0,1
434,"Kibaha Urban",9,"Mbwawa",170,"Mbwawa",644,0,1
435,"Kibaha Urban",9,"Misugusugu",168,"Misugusugu",1627,0,1
436,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
437,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
438,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
439,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
440,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
441,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
442,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
443,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
444,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
445,"Kibaha Urban",9,"Pangani",160,"Vikawe Bondeni",1016,0,1
446,"Kibaha Urban",9,"Pangani",160,"Vikawe Bondeni",1016,0,1
447,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
448,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
449,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
450,"Kinondoni",11,"Wazo",204,"Madala",1979,0,1
451,"Kinondoni",11,"Wazo",204,"Wazo",945,0,1
452,"Kinondoni",11,"Wazo",204,"Wazo",945,0,1
453,"Kinondoni",11,"Kunduchi",186,"Pwani",1260,0,1
454,"Kinondoni",11,"Kunduchi",186,"Kondo",1969,0,1
455,"Morogoro Urban",12,"Kihonda",89,"Mail kumi na nane",2623,0,1
456,"Morogoro Urban",12,"Kihonda",89,"Mail kumi na nane",2623,0,1
457,"Morogoro Urban",12,"Kihonda",89,"Mail kumi na nane",2623,0,1
458,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
459,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
460,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
461,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
462,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
463,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
464,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
465,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
466,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
467,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
468,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
469,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
470,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
471,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
472,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
473,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
474,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
475,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
476,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
477,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
478,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
479,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
480,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
481,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
482,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
483,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
484,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
485,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
486,"Kibaha Urban",9,"Mbwawa",170,"Mbwawa",644,0,1
487,"Kibaha Urban",9,"Mbwawa",170,"Mbwawa",644,0,1
488,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
489,"Kibaha Urban",9,"Misugusugu",168,"Miyomboni",2588,0,1
490,"Kibaha Urban",9,"Misugusugu",168,"Misugusugu",1627,0,1
491,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
492,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
493,"Kibaha Urban",9,"Msangani",166,"Galagaza",541,0,1
494,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
495,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
496,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
497,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
498,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
499,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
500,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
501,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
502,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
503,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
504,"Kinondoni",11,"Mabwepande",203,"Mbopo",752,0,1
505,"Kinondoni",11,"Wazo",204,"Madala",1979,0,1
506,"Kinondoni",11,"Wazo",204,"Mivumoni",2546,0,1
507,"Kinondoni",11,"Wazo",204,"Kisanga",1570,0,1
508,"Kinondoni",11,"Wazo",204,"Kilimahewa",539,0,1
509,"Kinondoni",11,"Kunduchi",186,"Mtongani",1950,0,1
510,"Kinondoni",11,"Kunduchi",186,"Kilongamiwa",1469,0,1
511,"Morogoro Urban",12,"Kihonda",89,"Mawasiliano",1644,0,1
512,"Morogoro Urban",12,"Kihonda",89,"Mawasiliano",1644,0,1
513,"Morogoro Urban",12,"Kihonda",89,"Mawasiliano",1644,0,1
514,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
515,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
516,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
517,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
518,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
519,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
520,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
521,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
522,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
523,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
524,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
525,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
526,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
527,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
528,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
529,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
530,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
531,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
532,"Morogoro",10,"Gwata",26,"Maseyu",1830,0,0
533,"Morogoro",10,"Gwata",26,"Gwataujembe",919,0,0
534,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
535,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
536,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
537,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
538,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
539,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
540,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
541,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
542,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
543,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
544,"Kibaha",17,"Mlandizi",96,"Kwa Dossa",787,0,0
545,"Kibaha",17,"Mlandizi",96,"Kwa Dossa",787,0,0
546,"Kibaha",17,"Mlandizi",96,"Kwa Dossa",787,0,0
547,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
548,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
549,"Kibaha Urban",9,"Visiga",169,"Madafu",1657,0,1
550,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
551,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
552,"Kibaha Urban",9,"Misugusugu",168,"Miyomboni",2588,0,1
553,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
554,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
555,"Kibaha Urban",9,"Msangani",166,"Kumba",597,0,1
556,"Kibaha Urban",9,"Msangani",166,"Galagaza",541,0,1
557,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
558,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
559,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
560,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
561,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
562,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
563,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
564,"Kibaha Urban",9,"Pangani",160,"Vikawe Shuleni",2208,0,1
565,"Kinondoni",11,"Mabwepande",203,"Mabwepande",320,0,1
566,"Kinondoni",11,"Mabwepande",203,"Mbopo",752,0,1
567,"Kinondoni",11,"Mabwepande",203,"Mbopo",752,0,1
568,"Kinondoni",11,"Wazo",204,"Madala",1979,0,1
569,"Kinondoni",11,"Wazo",204,"Mivumoni",2546,0,1
570,"Kinondoni",11,"Wazo",204,"Kilimahewa",539,0,1
571,"Kinondoni",11,"Wazo",204,"Salasala",697,0,1
572,"Kinondoni",11,"Wazo",204,"Salasala",697,0,1
573,"Kinondoni",11,"Kunduchi",186,"Kilongamiwa",1469,0,1
574,"Morogoro Urban",12,"Kihonda",89,"Mawasiliano",1644,0,1
575,"Morogoro Urban",12,"Kihonda",89,"Mawasiliano",1644,0,1
576,"Morogoro Urban",12,"Kihonda",89,"CCT Forest",28,0,1
577,"Morogoro Urban",12,"Kihonda",89,"Kiegea 'A'",1650,0,1
578,"Morogoro Urban",12,"Kihonda",89,"Kiegea 'B'",1406,0,1
579,"Morogoro Urban",12,"Kihonda",89,"Kiegea 'B'",1406,0,1
580,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
581,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
582,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
583,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
584,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
585,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
586,"Morogoro",10,"Mkambarani",10,"Mkambarani",1978,0,0
587,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
588,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
589,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
590,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
591,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
592,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
593,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
594,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
595,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
596,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
597,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
598,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
599,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
600,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
601,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
602,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
603,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
604,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
605,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
606,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
607,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
608,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
609,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
610,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
611,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
612,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
613,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
614,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
615,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
616,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
617,"Kibaha",17,"Mlandizi",96,"Njia panda Jeshini",783,0,0
618,"Kibaha",17,"Mlandizi",96,"Kwa Dossa",787,0,0
619,"Kibaha",17,"Mlandizi",96,"Kwa Dossa",787,0,0
620,"Kibaha",17,"Mlandizi",96,"Vikuruti Mjini",251,0,0
621,"Kibaha",17,"Mlandizi",96,"Kitemvu",1472,0,0
622,"Kibaha Urban",9,"Visiga",169,"Visiga Kati",2677,0,1
623,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
624,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
625,"Kibaha Urban",9,"Misugusugu",168,"Miyomboni",2588,0,1
626,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
627,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
628,"Kibaha Urban",9,"Msangani",166,"Galagaza",541,0,1
629,"Kibaha Urban",9,"Msangani",166,"Galagaza",541,0,1
630,"Kibaha Urban",9,"Msangani",166,"Kidenge",1990,0,1
631,"Kibaha Urban",9,"Msangani",166,"Msangani",1120,0,1
632,"Kibaha Urban",9,"Picha ya Ndege",163,"Picha ya ndege/Lulan",1316,0,1
633,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
634,"Kibaha Urban",9,"Pangani",160,"Mtakuja",350,0,1
635,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
636,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
637,"Kibaha Urban",9,"Pangani",160,"Kidimu",2533,0,1
638,"Kinondoni",11,"Mbezi",196,"Mpiji Magohe",2230,0,1
639,"Kinondoni",11,"Mbezi",196,"Msumi",2657,0,1
640,"Kinondoni",11,"Mbezi",196,"Msumi",2657,0,1
641,"Kinondoni",11,"Wazo",204,"Madala",1979,0,1
642,"Kinondoni",11,"Wazo",204,"Mivumoni",2546,0,1
643,"Kinondoni",11,"Goba",184,"Kinzudi",476,0,1
644,"Kinondoni",11,"Wazo",204,"Kilimahewa",539,0,1
645,"Kinondoni",11,"Mbezi Juu",201,"Jogoo",2767,0,1
646,"Kinondoni",11,"Kawe",185,"Mbezi Beach'B'",749,0,1
647,"Morogoro Urban",12,"Kihonda",89,"Kilongo",59,0,1
648,"Morogoro Urban",12,"Kihonda",89,"Nguvu kazi",810,0,1
649,"Morogoro Urban",12,"Kihonda",89,"Nguvu kazi",810,0,1
650,"Morogoro Urban",12,"Kihonda",89,"Kiegea 'A'",1650,0,1
651,"Morogoro Urban",12,"Kihonda",89,"Kiegea 'B'",1406,0,1
652,"Morogoro Urban",12,"Kihonda",89,"Ngerengere",2638,0,1
653,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
654,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
655,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
656,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
657,"Morogoro",10,"Mkambarani",10,"Kizinga",1771,0,0
658,"Morogoro",10,"Mkambarani",10,"Kizinga",1771,0,0
659,"Morogoro",10,"Mkambarani",10,"Kizinga",1771,0,0
660,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
661,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
662,"Morogoro",10,"Mikese",11,"Fulwe",290,0,0
663,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
664,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
665,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
666,"Morogoro",10,"Mikese",11,"Lubungo",1328,0,0
667,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
668,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
669,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
670,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
671,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
672,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
673,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
674,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
675,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
676,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
677,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
678,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
679,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
680,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
681,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
682,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
683,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
684,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
685,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
686,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
687,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
688,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
689,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
690,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
691,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
692,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
693,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
694,"Kibaha",17,"Kwala",97,"Kwala",1322,0,0
695,"Kibaha",17,"Kwala",97,"Kwala",1322,0,0
696,"Kibaha",17,"Kilangalanga",98,"Kisabi",1360,0,0
697,"Kibaha",17,"Mlandizi",96,"Njia panda Jeshini",783,0,0
698,"Kibaha",17,"Mlandizi",96,"Njia panda Jeshini",783,0,0
699,"Kibaha",17,"Mlandizi",96,"Kibwende",2762,0,0
700,"Kibaha Urban",9,"Visiga",169,"Miwaleni",1177,0,1
701,"Kibaha Urban",9,"Visiga",169,"Zegereni",1238,0,1
702,"Kibaha Urban",9,"Visiga",169,"Visiga Kati",2677,0,1
703,"Kibaha Urban",9,"Visiga",169,"Maili 35",2108,0,1
704,"Kibaha Urban",9,"Misugusugu",168,"Misugusugu",1627,0,1
705,"Kibaha Urban",9,"Kongowe",167,"Mwambisi",2036,0,1
706,"Kibaha Urban",9,"Kongowe",167,"Miembesaba",2077,0,1
707,"Kibaha Urban",9,"Kibaha",165,"Simbani",1150,0,1
708,"Kibaha Urban",9,"Kibaha",165,"Simbani",1150,0,1
709,"Kibaha Urban",9,"Mkuza",164,"Mkuza",1051,0,1
710,"Kibaha Urban",9,"Picha ya Ndege",163,"Muharakani",2627,0,1
711,"Kibaha Urban",9,"Picha ya Ndege",163,"Picha ya ndege/Lulan",1316,0,1
712,"Kibaha Urban",9,"Pangani",160,"Mtakuja",350,0,1
713,"Kibaha Urban",9,"Pangani",160,"Lumumba",1772,0,1
714,"Kibaha Urban",9,"Pangani",160,"Lumumba",1772,0,1
715,"Kibaha Urban",9,"Pangani",160,"Lumumba",1772,0,1
716,"Kinondoni",11,"Mbezi",196,"Mpiji Magohe",2230,0,1
717,"Kinondoni",11,"Mbezi",196,"Mpiji Magohe",2230,0,1
718,"Kinondoni",11,"Mbezi",196,"Msumi",2657,0,1
719,"Kinondoni",11,"Goba",184,"Matosa",1106,0,1
720,"Kinondoni",11,"Goba",184,"Matosa",1106,0,1
721,"Kinondoni",11,"Goba",184,"Kulangwa",2113,0,1
722,"Kinondoni",11,"Goba",184,"Goba",227,0,1
723,"Kinondoni",11,"Goba",184,"Kinzudi",476,0,1
724,"Kinondoni",11,"Mbezi Juu",201,"Mbezi Kati",2530,0,1
725,"Kinondoni",11,"Kawe",185,"Mbezi Beach'A'",1218,0,1
726,"Morogoro Urban",12,"Kihonda",89,"Kihonda Kaskazini",1378,0,1
727,"Morogoro Urban",12,"Kihonda",89,"Nguvu kazi",810,0,1
728,"Morogoro Urban",12,"Kihonda",89,"Kilimanjaro",2119,0,1
729,"Morogoro Urban",12,"Kihonda",89,"Kilimanjaro",2119,0,1
730,"Morogoro Urban",12,"Kihonda",89,"Kipera",1323,0,1
731,"Morogoro Urban",12,"Kihonda",89,"Ngerengere",2638,0,1
732,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
733,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
734,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
735,"Morogoro",10,"Mkambarani",10,"Pangawe",1905,0,0
736,"Morogoro",10,"Mkambarani",10,"Kizinga",1771,0,0
737,"Morogoro",10,"Mkambarani",10,"Kizinga",1771,0,0
738,"Morogoro",10,"Mikese",11,"Newland",1519,0,0
739,"Morogoro",10,"Mikese",11,"Fulwe",290,0,0
740,"Morogoro",10,"Mikese",11,"Fulwe",290,0,0
741,"Morogoro",10,"Mikese",11,"Mikese Mjini",1788,0,0
742,"Morogoro",10,"Mikese",11,"Mikese Mjini",1788,0,0
743,"Morogoro",10,"Mikese",11,"Mikese Mjini",1788,0,0
744,"Morogoro",10,"Mikese",11,"Mikese Mjini",1788,0,0
745,"Morogoro",10,"Mikese",11,"Muhunga Mkola",4,0,0
746,"Morogoro",10,"Mikese",11,"Muhunga Mkola",4,0,0
747,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
748,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
749,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
750,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
751,"Morogoro",10,"Gwata",26,"Kinonko",169,0,0
752,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
753,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
754,"Morogoro",10,"Kidugalo",12,"Kisemo",1797,0,0
755,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
756,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
757,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
758,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
759,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
760,"Morogoro",10,"Kidugalo",12,"Pulambili",803,0,0
761,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
762,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
763,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
764,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
765,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
766,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
767,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
768,"Kibaha",17,"Gwata",90,"Milalazi",849,0,0
769,"Kibaha",17,"Gwata",90,"Gwata",1736,0,0
770,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
771,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
772,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
773,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
774,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
775,"Kibaha",17,"Kwala",97,"Mperamumbi",2775,0,0
776,"Kibaha",17,"Kwala",97,"Kwala",1322,0,0
777,"Kibaha",17,"Kwala",97,"Kwala",1322,0,0
778,"Kibaha",17,"Kwala",97,"Kwala",1322,0,0
779,"Kibaha",17,"Kilangalanga",98,"Kisabi",1360,0,0
780,"Kibaha",17,"Kilangalanga",98,"Kisabi",1360,0,0
781,"Kibaha",17,"Kilangalanga",98,"Kilangalanga",1114,0,0
782,"Kibaha",17,"Mlandizi",96,"Mtambani",2276,0,0
783,"Kibaha",17,"Mlandizi",96,"Mhande",619,0,0
784,"Kibaha Urban",9,"Visiga",169,"Zegereni",1238,0,1
785,"Kibaha Urban",9,"Visiga",169,"Zegereni",1238,0,1
786,"Kibaha Urban",9,"Visiga",169,"Zegereni",1238,0,1
787,"Kibaha Urban",9,"Misugusugu",168,"Miyomboni",2588,0,1
788,"Kibaha Urban",9,"Misugusugu",168,"Karabaka",1460,0,1
789,"Kibaha Urban",9,"Kongowe",167,"Bamba",709,0,1
790,"Kibaha Urban",9,"Kongowe",167,"Miembesaba",2077,0,1
791,"Kibaha Urban",9,"Kibaha",165,"Kwamfipa",345,0,1
792,"Kibaha Urban",9,"Mkuza",164,"Mkuza",1051,0,1
793,"Kibaha Urban",9,"Mkuza",164,"Mkuza",1051,0,1
794,"Kibaha Urban",9,"Picha ya Ndege",163,"Muharakani",2627,0,1
795,"Kibaha Urban",9,"Picha ya Ndege",163,"Picha ya ndege/Lulan",1316,0,1
796,"Kibaha Urban",9,"Pangani",160,"Pangani",440,0,1
797,"Kibaha Urban",9,"Pangani",160,"Pangani",440,0,1
798,"Kibaha Urban",9,"Pangani",160,"Lumumba",1772,0,1
799,"Kinondoni",11,"Kibamba",183,"Kibwegere",2755,0,1
800,"Kinondoni",11,"Mbezi",196,"Mpiji Magohe",2230,0,1
801,"Kinondoni",11,"Mbezi",196,"Msakuzi",488,0,1
802,"Kinondoni",11,"Mbezi",196,"Msakuzi",488,0,1
