Region,District,vvrid,vvid,round,N_vvid,Dist_Area,Area_kmsq,Population,dist_km,vdogs,v_mean_date,v_mean_date,season_with_NA,season,Correct_District,CategoryVax,Category,nocollars,collars,tdogs,dog_vill_est,Pop2012,HH_Livestk_Keepers,Gr,TotalHH,Vaccines_vials,Cost,Nvaccinators
Mtwara,tandahimba,tandahimba_mdimbamnyoma_mdenga_3,tandahimba_mdimbamnyoma_mdenga,3,155,2047.30144,10.66703459,893,17.116,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,6,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mdumbwe_mfyatula_3,tandahimba_mdumbwe_mfyatula,3,155,2047.30144,3.763597715,672,21.72,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,4,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_michenjele_mmalala_3,tandahimba_michenjele_mmalala,3,155,2047.30144,34.62000682,927,20.183,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,6,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mihambwe_lembela_3,tandahimba_mihambwe_lembela,3,155,2047.30144,10.44711221,1304,14.741,0,27/06/2014,27-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,8,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mihambwe_mihambwe_3,tandahimba_mihambwe_mihambwe,3,155,2047.30144,21.13845491,3283,22.162,3,23/06/2014,23-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,21,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mihambwe_nakale_3,tandahimba_mihambwe_nakale,3,155,2047.30144,3.727941609,442,14.742,0,27/06/2014,27-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,3,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mihambwe_ruvuma_3,tandahimba_mihambwe_ruvuma,3,155,2047.30144,21.44589911,2089,23.399,0,23/06/2014,23-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,13,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_milingodi_miledi_3,tandahimba_milingodi_miledi,3,155,2047.30144,6.744395306,637,5.394,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,4,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_milingodi_mmwindi_3,tandahimba_milingodi_mmwindi,3,155,2047.30144,5.270378444,923,8.016,1,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,6,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_miuta_miuta_3,tandahimba_miuta_miuta,3,155,2047.30144,11.29013971,1749,18.701,3,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,11,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_miuta_namedi_3,tandahimba_miuta_namedi,3,155,2047.30144,6.337128107,295,16.13,0,26/06/2014,26-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,2,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mkoreha_chikongo_3,tandahimba_mkoreha_chikongo,3,155,2047.30144,21.05924511,2655,18.95,0,26/06/2014,26-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,17,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mkoreha_namunda_3,tandahimba_mkoreha_namunda,3,155,2047.30144,17.86728876,3202,13.259,1,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,20,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mnyawa_mundamkulu_3,tandahimba_mnyawa_mundamkulu,3,155,2047.30144,6.438329736,1961,18.852,8,23/06/2014,23-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,13,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_mnyawa_umoja_3,tandahimba_mnyawa_umoja,3,155,2047.30144,8.066579226,1381,19.665,0,23/06/2014,23-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,2,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_namikupa_chihangi_3,tandahimba_namikupa_chihangi,3,155,2047.30144,4.951122677,971,5.154,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,6,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_namikupa_chingati_3,tandahimba_namikupa_chingati,3,155,2047.30144,1.548908757,1011,6.803,0,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,6,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_namikupa_ilala_3,tandahimba_namikupa_ilala,3,155,2047.30144,4.27231303,1756,5.014,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,11,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_namikupa_miludi_3,tandahimba_namikupa_miludi,3,155,2047.30144,18.20247033,1558,5.739,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,10,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_namikupa_namikupa_3,tandahimba_namikupa_namikupa,3,155,2047.30144,7.997099868,1071,8.942,0,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,7,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_nanhyanga_miule_3,tandahimba_nanhyanga_miule,3,155,2047.30144,5.777953401,1353,8.114,0,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,9,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_nanhyanga_mnaida_3,tandahimba_nanhyanga_mnaida,3,155,2047.30144,6.925810244,735,9.647,5,27/06/2014,27-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,5,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_nanhyanga_mnauke_3,tandahimba_nanhyanga_mnauke,3,155,2047.30144,11.91015524,395,8.46,0,24/06/2014,24-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,3,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_naputa_mwangazasokoni_3,tandahimba_naputa_mwangazasokoni,3,155,2047.30144,5.380938844,1564,10.291,1,25/06/2014,25-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,10,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_tandahimba_malamba_3,tandahimba_tandahimba_malamba,3,155,2047.30144,20.49183711,2923,4.651,NA,NA,NA,NA,dry,Tandahimba,Rural,rural,0,0,0,19,227514,26595,1,60872,160,7214900,33
Mtwara,tandahimba,tandahimba_tandahimba_malopokelo_3,tandahimba_tandahimba_malopokelo,3,155,2047.30144,10.82369963,1703,1.781,0,23/06/2014,23-Jun,dry,dry,Tandahimba,Rural,rural,0,0,0,11,227514,26595,1,60872,160,7214900,33
Coast,kibaha,kibaha_soga_soga_4,kibaha_soga_soga,4,50,1500.829629,37.40400591,1980,15.439,38,05/12/2014,05-Dec,wet,wet,Kibaha,Rural,rural,0,0,0,234,70209,4771,3,16892,500,10225100,25
Morogoro,kilombero,kilombero_idete_idete_4,kilombero_idete_idete,4,80,7994.791585,204.2727694,6543,21.677,448,21/01/2015,21-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,711,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_ifakara_ifakara_4,kilombero_ifakara_ifakara,4,80,7994.791585,5.321830765,13234,13.362,260,19/01/2015,19-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,278,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_ifakara_mlabani_4,kilombero_ifakara_mlabani,4,80,7994.791585,4.618581902,10943,12.766,NA,NA,NA,NA,dry,Kilombero,Rural,rural,0,0,0,278,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_ifakara_viwanjasitini_4,kilombero_ifakara_viwanjasitini,4,80,7994.791585,6.310794571,17008,9.537,249,19/01/2015,19-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,401,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_kibaoni_lungongole_4,kilombero_kibaoni_lungongole,4,80,7994.791585,51.1466859,2619,12.386,175,18/01/2015,18-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,152,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_lumemo_ihanga_4,kilombero_lumemo_ihanga,4,80,7994.791585,192.4654945,4031,14.215,101,20/01/2015,20-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,234,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_lumemo_lumemo_4,kilombero_lumemo_lumemo,4,80,7994.791585,8.234319388,7092,13.263,115,20/01/2015,20-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,411,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_lumemo_machipi_4,kilombero_lumemo_machipi,4,80,7994.791585,30.24482187,1617,5.032,198,20/01/2015,20-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,228,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_lumemo_mahutanga_4,kilombero_lumemo_mahutanga,4,80,7994.791585,31.31967677,2556,14.504,136,20/01/2015,20-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,600,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mangula_mangulaa_4,kilombero_mangula_mangulaa,4,80,7994.791585,14.18951493,3060,33.288,55,03/01/2015,03-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,177,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mangula_mangulab_4,kilombero_mangula_mangulab,4,80,7994.791585,18.85342131,5418,31.251,135,03/01/2015,03-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,314,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mangula_mgudeni_4,kilombero_mangula_mgudeni,4,80,7994.791585,12.55143217,8575,29.913,106,04/01/2015,04-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,104,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mangula_msalise_4,kilombero_mangula_msalise,4,80,7994.791585,13.25873296,1825,38.887,90,03/01/2015,03-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,68,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mangula_mwaya_4,kilombero_mangula_mwaya,4,80,7994.791585,12.48753319,10366,31.955,95,04/01/2015,04-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,108,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_masagati_tanganyika_4,kilombero_masagati_tanganyika,4,80,7994.791585,697.4178399,2486,171.852,98,27/01/2015,27-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,144,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_masagati_taweta_4,kilombero_masagati_taweta,4,80,7994.791585,404.7716203,2343,170.229,54,27/01/2015,27-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,133,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mbingu_mpofu_4,kilombero_mbingu_mpofu,4,80,7994.791585,20.92800039,3282,57.732,85,07/01/2015,07-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,146,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mchombe_lukolongo_4,kilombero_mchombe_lukolongo,4,80,7994.791585,137.7638483,6734,65.254,233,06/01/2015,06-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,404,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mchombe_mchombe_4,kilombero_mchombe_mchombe,4,80,7994.791585,28.43590399,7562,70.776,223,06/01/2015,06-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,217,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mkula_magombera_4,kilombero_mkula_magombera,4,80,7994.791585,19.16010476,949,43.041,82,03/01/2015,03-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,55,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mlimba_mlimbaa_4,kilombero_mlimba_mlimbaa,4,80,7994.791585,5.915313918,7449,128.432,241,28/01/2015,28-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,432,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mlimba_mlimbab_4,kilombero_mlimba_mlimbab,4,80,7994.791585,13.94443943,4796,130.574,173,28/01/2015,28-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,278,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mofu_mofu_4,kilombero_mofu_mofu,4,80,7994.791585,212.0211708,9777,53.437,311,07/01/2015,07-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,313,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_uchindile_lugala_4,kilombero_uchindile_lugala,4,80,7994.791585,267.9850423,727,171.916,84,24/01/2015,24-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,76,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_uchindile_uchindile_4,kilombero_uchindile_uchindile,4,80,7994.791585,453.1502855,1336,163.1,247,26/01/2015,26-Jan,dry,dry,Kilombero,Rural,rural,0,0,0,380,407880,34427,2,93331,"1,800",12300500,59
Dar Es Salaam,kinondoni,kinondoni_makumbusho_4,kinondoni_makumbusho,4,34,537.0601471,1.736845036,68093,1.9492,23,20/12/2014,20-Dec,wet,wet,Kinondoni,Urban,urban,0,0,0,138,1775049,35829,5,441240,650,12317500,71
Dar Es Salaam,kinondoni,kinondoni_msasani_4,kinondoni_msasani,4,34,537.0601471,11.11302102,48920,4.7908,41,19/12/2014,19-Dec,wet,wet,Kinondoni,Urban,urban,0,0,0,97,1775049,35829,5,441240,650,12317500,71
Coast,kisarawe,kisarawe_kisarawe_kifuru_4,kisarawe_kisarawe_kifuru,4,77,4514.279204,53.00804967,819,20.314,6,19/01/2015,19-Jan,dry,dry,Kisarawe,Rural,rural,0,0,0,42,101598,12275,1,25475,380,10388700,38
Lindi,lindirural,lindirural_kiwalala_mmangawanga_4,lindirural_kiwalala_mmangawanga,4,133,5971.498478,33.57114458,1836,33.402,12,03/09/2015,03-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,2,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_kiwalala_narunyu_4,lindirural_kiwalala_narunyu,4,133,5971.498478,1.43533988,2534,28.492,11,03/09/2015,03-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,47,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_mandwanga_mikongi_4,lindirural_mandwanga_mikongi,4,133,5971.498478,25.5663566,1495,61.158,1,04/09/2015,04-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,28,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_matimba_komolo_4,lindirural_matimba_komolo,4,133,5971.498478,18.90370521,1625,27.305,5,05/09/2015,05-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,28,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_milola_milolamagharibi_4,lindirural_milola_milolamagharibi,4,133,5971.498478,19.35494353,976,46.107,3,07/09/2015,07-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,18,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_mipingo_mipingo_4,lindirural_mipingo_mipingo,4,133,5971.498478,136.6521043,671,58.978,22,08/09/2015,08-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,27,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_mnolela_namunda_4,lindirural_mnolela_namunda,4,133,5971.498478,56.39781671,1959,21.186,14,10/09/2015,10-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,36,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_mtama_mvuleni_4,lindirural_mtama_mvuleni,4,133,5971.498478,13.88105342,1329,48.1,5,04/09/2015,04-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,6,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_namangale_mawilo_4,lindirural_namangale_mawilo,4,133,5971.498478,5.587565932,402,77.718,0,02/09/2015,02-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,31,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_namupa_mnamba_4,lindirural_namupa_mnamba,4,133,5971.498478,20.57466894,1266,58.361,0,02/09/2015,02-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,24,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_namupa_mndawa_4,lindirural_namupa_mndawa,4,133,5971.498478,64.11086041,745,63.668,4,05/09/2015,05-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,14,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_namupa_muunganoii_4,lindirural_namupa_muunganoii,4,133,5971.498478,42.08062377,1166,66.979,22,03/09/2015,03-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,27,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_navanga_shuka_4,lindirural_navanga_shuka,4,133,5971.498478,60.56360171,928,16.213,4,06/09/2015,06-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,17,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_pangatena_njonjo_4,lindirural_pangatena_njonjo,4,133,5971.498478,38.97135998,908,28.907,15,06/09/2015,06-Sep,dry,dry,Lindi Rural,Rural,rural,0,0,0,22,194143,21931,-1,52821,290,8550800,69
Lindi,liwale,liwale_likongowele_nyangaga_4,liwale_likongowele_nyangaga,4,76,15633.97819,0.70223716,1580,0.2,7,16/09/2015,16-Sep,dry,dry,Liwale,Rural,rural,0,0,0,46,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_liwaleb_mahonga_4,liwale_liwaleb_mahonga,4,76,15633.97819,100.1726447,1847,14.671,3,13/09/2015,13-Sep,dry,dry,Liwale,Rural,rural,0,0,0,54,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_liwaleb_nanjegeja_4,liwale_liwaleb_nanjegeja,4,76,15633.97819,63.91929713,1350,19.933,8,15/09/2015,15-Sep,dry,dry,Liwale,Rural,rural,0,0,0,40,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_liwalemjini_kilipwike_4,liwale_liwalemjini_kilipwike,4,76,15633.97819,2.031157949,1441,3.966,8,15/09/2015,15-Sep,dry,dry,Liwale,Rural,rural,0,0,0,42,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_liwalemjini_tepetepe_4,liwale_liwalemjini_tepetepe,4,76,15633.97819,23.29185264,849,6.701,2,14/09/2015,14-Sep,dry,dry,Liwale,Rural,rural,0,0,0,36,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_makata_kigwema_4,liwale_makata_kigwema,4,76,15633.97819,69.14256831,1124,23.56,0,17/09/2015,17-Sep,dry,dry,Liwale,Rural,rural,0,0,0,26,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_makata_mkundi_4,liwale_makata_mkundi,4,76,15633.97819,95.35042941,698,19.639,13,13/09/2015,13-Sep,dry,dry,Liwale,Rural,rural,0,0,0,12,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_makata_mpengere_4,liwale_makata_mpengere,4,76,15633.97819,113.7666475,2063,28.717,4,16/09/2015,16-Sep,dry,dry,Liwale,Rural,rural,0,0,0,80,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_mangirikiti_kimbemba_4,liwale_mangirikiti_kimbemba,4,76,15633.97819,35.45440797,929,12.941,2,16/09/2015,16-Sep,dry,dry,Liwale,Rural,rural,0,0,0,27,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_mbaya_mbaya_4,liwale_mbaya_mbaya,4,76,15633.97819,21.73604325,1495,12.805,1,15/09/2015,15-Sep,dry,dry,Liwale,Rural,rural,0,0,0,23,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_mbaya_mtawango_4,liwale_mbaya_mtawango,4,76,15633.97819,154.4280026,1006,31.325,0,16/09/2015,16-Sep,dry,dry,Liwale,Rural,rural,0,0,0,29,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_mkutano_kikulyungu_4,liwale_mkutano_kikulyungu,4,76,15633.97819,10727.90267,1005,122.404,0,13/09/2015,13-Sep,dry,dry,Liwale,Rural,rural,0,0,0,33,91380,10582,2,21084,140,7214900,25
Lindi,liwale,liwale_mkutano_mkutano_4,liwale_mkutano_mkutano,4,76,15633.97819,507.2441596,609,41.522,0,12/09/2015,12-Sep,dry,dry,Liwale,Rural,rural,0,0,0,18,91380,10582,2,21084,140,7214900,25
Mtwara,masasi,masasi_lukuledi_mraushi_4,masasi_lukuledi_mraushi,4,147,4003.146891,54.55089651,2953,17.111,11,08/09/2015,08-Sep,dry,dry,Masasi,Rural,rural,0,0,0,14,247993,30565,1,67872,330,5690800,25
Mtwara,masasi,masasi_lukuledi_nasindi_4,masasi_lukuledi_nasindi,4,147,4003.146891,20.90549018,1880,18.899,15,08/09/2015,08-Sep,dry,dry,Masasi,Rural,rural,0,0,0,41,247993,30565,1,67872,330,5690800,25
Mtwara,masasi,masasi_mbuyuni_miungo_4,masasi_mbuyuni_miungo,4,147,4003.146891,9.070812984,874,32.554,16,06/09/2015,06-Sep,dry,dry,Masasi,Rural,rural,0,0,0,19,247993,30565,1,67872,330,5690800,25
Mtwara,masasi,masasi_mnavira_mnavira_4,masasi_mnavira_mnavira,4,147,4003.146891,26.42342152,3030,65.196,8,06/09/2015,06-Sep,dry,dry,Masasi,Rural,rural,0,0,0,66,247993,30565,1,67872,330,5690800,25
Coast,mkuranga,mkuranga_bupu_tundu_4,mkuranga_bupu_tundu,4,116,2825.378544,82.88704158,1583,22.077,18,08/01/2015,08-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,74,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kimanzichana_kimanzichanakaskazi_4,mkuranga_kimanzichana_kimanzichanakaskazi,4,116,2825.378544,8.049390127,2437,32.804,11,04/01/2015,04-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,56,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kimanzichana_mkenge_4,mkuranga_kimanzichana_mkenge,4,116,2825.378544,10.311312,2132,25.348,5,07/01/2015,07-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,49,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kimanzichana_nyangunguti_4,mkuranga_kimanzichana_nyangunguti,4,116,2825.378544,6.289499047,840,26.388,NA,NA,NA,NA,dry,Mkuranga,Rural,rural,0,0,0,19,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kisiju_binga_4,mkuranga_kisiju_binga,4,116,2825.378544,29.02844935,1419,20.374,NA,NA,NA,NA,dry,Mkuranga,Rural,rural,0,0,0,33,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kisiju_mavunja_4,mkuranga_kisiju_mavunja,4,116,2825.378544,14.79493284,489,36.325,9,02/01/2015,02-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,11,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kisiju_mpafu_4,mkuranga_kisiju_mpafu,4,116,2825.378544,72.5854705,738,25.306,7,03/01/2015,03-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,23,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kisiju_sotele_4,mkuranga_kisiju_sotele,4,116,2825.378544,22.46674976,1946,24.394,9,31/01/2015,31-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,45,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kitomondo_kitomondo_4,mkuranga_kitomondo_kitomondo,4,116,2825.378544,19.95746072,2382,19.572,19,30/01/2015,30-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,55,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kitomondo_kiwambo_4,mkuranga_kitomondo_kiwambo,4,116,2825.378544,15.88131072,1363,23.549,7,01/01/2015,01-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,32,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_kitomondo_mitaranda_4,mkuranga_kitomondo_mitaranda,4,116,2825.378544,11.63914467,1135,19.474,3,02/01/2015,02-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,26,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_lukanga_lukanga_4,mkuranga_lukanga_lukanga,4,116,2825.378544,25.79896223,1231,39.989,NA,NA,NA,NA,dry,Mkuranga,Rural,rural,0,0,0,28,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_lukanga_mpimo_4,mkuranga_lukanga_mpimo,4,116,2825.378544,10.17149577,495,34.971,9,06/01/2015,06-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,11,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_magawa_4,mkuranga_magawa_magawa,4,116,2825.378544,18.19481602,1512,40.887,0,08/01/2015,08-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,67,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_makumbea_4,mkuranga_magawa_makumbea,4,116,2825.378544,9.97375349,501,43.271,3,31/01/2015,31-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,12,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_msoga_4,mkuranga_magawa_msoga,4,116,2825.378544,24.69092161,620,37.56,7,30/01/2015,30-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,41,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_mtongani_4,mkuranga_magawa_mtongani,4,116,2825.378544,2.743551249,221,34.776,NA,NA,NA,NA,dry,Mkuranga,Rural,rural,0,0,0,5,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_nasibugani_4,mkuranga_magawa_nasibugani,4,116,2825.378544,7.044104064,655,34.58,9,05/01/2015,05-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,40,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_mkamba_chamgoi_4,mkuranga_mkamba_chamgoi,4,116,2825.378544,31.33080158,651,47.69,5,31/01/2015,31-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,15,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_mkamba_kibunguchana_4,mkuranga_mkamba_kibunguchana,4,116,2825.378544,15.35284359,1089,43.141,2,08/01/2015,08-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,25,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_mkamba_lupondo_4,mkuranga_mkamba_lupondo,4,116,2825.378544,23.1770206,2070,39.261,5,07/01/2015,07-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,48,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_mkamba_mkerezange_4,mkuranga_mkamba_mkerezange,4,116,2825.378544,5.272493104,1390,38.124,0,09/01/2015,09-Jan,dry,dry,Mkuranga,Rural,rural,0,0,0,32,222921,17610,2,51101,300,9803700,55
