Region,District,Ward,Village,Date,Date2,Start time,End time,Transport used,Dogs without collars,Dogs with collars,Totalcounts,Comments,Correct_Village,Correct_Ward,Correct_District,Correct_Region
Dar Es Salaam,Temeke,Pemba Mnazi,Nyange,25/02/2015,25-Feb-15,16:00,18:00,foot,1,1,NA,NA,nyange,Pemba Mnazi,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Sandali,Mwembeladu,24/02/2015,24-Feb-15,16:00,18:40,foot,2,2,NA,NA,Mwembeladu,Sandali,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Sandali,Mamboleo 'A',23/02/2015,23-Feb-15,16:05,18:07,Bicycle,1,1,NA,NA,Mamboleo A,Sandali,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Sandali,Mpogo,23/02/2015,23-Feb-15,16:00,18:00,Bicycle,1,1,NA,NA,Mpogo,Sandali,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Toangoma ,Changanyikeni,05/02/2015,05-Feb-15,15:00,17:00,foot,2,0,NA,NA,Changanyikeni,Toangoma,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Toangoma ,Mikwambe,06/02/2015,06-Feb-15,16:00,18:15,foot,1,0,NA,NA,Mikwambe,Toangoma,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Tongoma ,Kongowe ,07/02/2015,07-Feb-15,15:00,17:00,foot,4,3,NA,NA,Kongowe,Toangoma,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Tungi,Muungano,26/02/2015,26-Feb-15,16:03,18:04,foot,1,1,NA,NA,Muungano,Tungi,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Tungi,Magogoni,25/02/2015,25-Feb-15,16:00,18:00,foot,2,2,NA,NA,Magogoni,Tungi,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Vijibweni,Vijibweni,24/02/2015,24-Feb-15,16:00,18:00,Bicycle,1,1,NA,NA,Vijibweni,Vijibweni,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Vijibweni,Kibene,23/02/2015,23-Feb-15,16:00,18:40,foot,1,1,NA,NA,Kibene,Vijibweni,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo Vituka,Mzambarauni,28/02/2015,28-Feb-15,16:00,18:00,foot,7,5,NA,NA,NA,Yombo Vituka,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo Vituka,Machimbo,28/01/2015,28-Jan-15,16:00,18:00,foot,5,1,NA,NA,Machimbo,Yombo Vituka,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo Vituka,Sigala,24/01/2015,24-Jan-15,16:00,18:00,foot,5,2,NA,NA,Sigara,Yombo Vituka,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo Vituka,Magogoni,25/01/2015,25-Jan-15,16:00,18:00,foot,3,4,NA,NA,NA,Yombo Vituka,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo vituka,Magogoni,26/02/2015,26-Feb-15,16:05,18:07,Bicycle,3,3,NA,NA,NA,Yombo Vituka,Temeke,Dar-es-salaam
Dar Es Salaam,Temeke,Yombo vituka,Mzambarauni,25/02/2015,25-Feb-15,16:00,18:00,foot,1,1,NA,NA,NA,Yombo Vituka,Temeke,Dar-es-salaam
Mtwara,Nanyumbu,NA,Nandete,28/08/2015,28-Aug-15,4:00pm,4:45pm,NA,3,4,NA,NA,Nandete,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nandete,28/08/2015,28-Aug-15,5:00pm,5:50pm,NA,2,2,NA,NA,Nandete,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chivirikiti,27/08/2015,27-Aug-15,4:20pm,4:50pm,NA,0,3,NA,NA,Chivirikiti,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chivirikiti,27/08/2015,27-Aug-15,5:00pm,5:50pm,NA,2,4,NA,NA,Chivirikiti,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lipupu,26/08/2015,26-Aug-15,4:00pm,4:45pm,NA,4,5,NA,NA,Lipupu,Maratani,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lipupu,26/08/2015,26-Aug-15,5:00pm,5:50pm,NA,3,2,NA,NA,Lipupu,Maratani,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nawaje,21/08/2015,21-Aug-15,5:00pm,5:20pm,NA,0,3,NA,NA,Nawaje,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nawaje,21/08/2015,21-Aug-15,5:30pm,6:00pm,NA,2,3,NA,NA,Nawaje,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nangaramo,20/08/2015,20-Aug-15,5:00pm,5:10pm,NA,3,2,NA,NA,Nangaramo,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nangaramo,20/08/2015,20-Aug-15,5:20pm,5:35pm,NA,0,4,NA,NA,Nangaramo,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mikangaula,20/08/2015,20-Aug-15,4:30pm,4:40pm,NA,0,5,NA,NA,Mikangaula,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mikangaula,20/08/2015,20-Aug-15,4:40pm,5:00pm,NA,0,0,NA,NA,Mikangaula,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lowasa,20/08/2015,20-Aug-15,4:10pm,4:20pm,NA,2,3,NA,NA,Lowasa,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lowasa,20/08/2015,20-Aug-15,4:30pm,4:45pm,NA,1,2,NA,NA,Lowasa,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Holola,24/08/2015,24-Aug-15,5:00pm,5:20pm,NA,2,0,NA,NA,Holola,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Holola,24/08/2015,24-Aug-15,5:45pm,6:00pm,NA,0,0,NA,NA,Holola,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnanje B,24/08/2015,24-Aug-15,5:20pm,5:30pm,NA,2,5,NA,NA,Mnanje B,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnanje B,24/08/2015,24-Aug-15,5:50pm,6:10pm,NA,0,2,NA,NA,Mnanje B,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namarupi,21/08/2015,21-Aug-15,4:00pm,5:00pm,NA,2,4,NA,NA,Namarupi,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namarupi,21/08/2015,21-Aug-15,5:15pm,6:15pm,NA,0,0,NA,NA,Namarupi,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maratani,26/08/2015,26-Aug-15,4:10pm,4:55pm,NA,3,2,NA,NA,Maratani,Maratani,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maratani,26/08/2015,26-Aug-15,5:20pm,6:00pm,NA,0,2,NA,NA,Maratani,Maratani,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nakole,27/08/2015,27-Aug-15,4:30pm,5:00pm,NA,2,2,NA,NA,Nakole,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nakole,27/08/2015,27-Aug-15,5:20pm,6:00pm,NA,2,0,NA,NA,Nakole,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mikuva,25/08/2015,25-Aug-15,5:30pm,5:45pm,NA,3,2,NA,NA,Mikuva,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mikuva,25/08/2015,25-Aug-15,5:55pm,6:20pm,NA,0,2,NA,NA,Mikuva,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Kamundi,21/08/2015,21-Aug-15,4:00pm,4:30pm,NA,4,5,NA,NA,Kamundi,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Kamundi,21/08/2015,21-Aug-15,5:00pm,5:30pm,NA,2,3,NA,NA,Kamundi,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mitumbati,24/08/2015,24-Aug-15,4:00pm,5:00pm,NA,6,13,NA,NA,Mitumbati,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mitumbati,24/08/2015,24-Aug-15,5:15pm,6:15pm,NA,3,16,NA,NA,Mitumbati,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chilunda,24/08/2015,24-Aug-15,4:00pm,5:00pm,NA,8,5,NA,NA,Chilunda,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chilunda,24/08/2015,24-Aug-15,5:00pm,6:00pm,NA,6,4,NA,NA,Chilunda,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namijati,24/08/2015,24-Aug-15,3:15pm,4:15pm,NA,3,4,NA,NA,Namijati,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namijati,24/08/2015,24-Aug-15,4:30pm,5:15pm,NA,3,6,NA,NA,Namijati,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Makanya,22/08/2015,22-Aug-15,4:00pm,5:00pm,NA,4,1,NA,NA,Makanya,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Makanya,22/08/2015,22-Aug-15,5:30pm,6:20pm,NA,2,9,NA,NA,Makanya,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lukwika,27/08/2015,27-Aug-15,4:00pm,5:00pm,NA,0,3,NA,NA,Lukwika,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lukwika,27/08/2015,27-Aug-15,5:10pm,6:10pm,NA,2,4,NA,NA,Lukwika,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lukula,28/08/2015,28-Aug-15,4:00pm,5:00pm,NA,3,6,NA,NA,Lukula,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Lukula,28/08/2015,28-Aug-15,5:15pm,6:15pm,NA,4,7,NA,NA,Lukula,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkohora,25/08/2015,25-Aug-15,4:12pm,5:12pm,NA,0,0,NA,NA,Mkohola,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkohora,25/08/2015,25-Aug-15,5:20pm,6:20pm,NA,0,2,NA,NA,Mkohola,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Masuguru,27/08/2015,27-Aug-15,4:00pm,5:00pm,NA,5,6,NA,NA,Masuguru,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Masuguru,27/08/2015,27-Aug-15,5:08pm,6:08pm,NA,6,4,NA,NA,Masuguru,Masuguru,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Marumba,25/08/2015,25-Aug-15,4:00pm,5:00pm,NA,2,3,NA,NA,Marumba,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Marumba,25/08/2015,25-Aug-15,5:10pm,6:09pm,NA,0,9,NA,NA,Marumba,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mbangalambuyuni,26/08/2015,26-Aug-15,4:00pm,5:00pm,NA,1,1,NA,NA,Mbagala Mbuyuni,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mbangalambuyuni,26/08/2015,26-Aug-15,5:10pm,6:10pm,NA,3,0,NA,NA,Mbagala Mbuyuni,Mkonona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mtawatawa,22/08/2015,22-Aug-15,4:00pm,4:39pm,NA,2,4,NA,NA,NA,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mtawatawa,22/08/2015,22-Aug-15,5:06pm,6:00pm,NA,2,6,NA,NA,NA,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkuula,22/08/2015,22-Aug-15,4:00pm,5:00pm,NA,5,8,NA,NA,Mkuula,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkuula,22/08/2015,22-Aug-15,5:20pm,6:10pm,NA,4,10,NA,NA,Mkuula,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Sengenya,27/08/2015,27-Aug-15,4:10pm,5:10pm,NA,3,11,NA,NA,Sengenya,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Sengenya,27/08/2015,27-Aug-15,5:20pm,6:20pm,NA,4,14,NA,NA,Sengenya,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chungu,31/08/2015,31-Aug-15,4:00pm,5:00pm,NA,0,3,NA,NA,Chungu,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chungu,31/08/2015,31-Aug-15,5:20pm,6:20pm,NA,4,5,NA,NA,Chungu,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nandeza,31/08/2015,31-Aug-15,4:00pm,5:00pm,NA,3,4,NA,NA,Nandete,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nandeza,31/08/2015,31-Aug-15,5:15pm,6:15pm,NA,2,3,NA,NA,Nandete,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nanyumbu,31/08/2015,31-Aug-15,4:00pm,5:00pm,NA,3,5,NA,NA,Nanyumbu,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nanyumbu,31/08/2015,31-Aug-15,5:20pm,6:20pm,NA,0,3,NA,NA,Nanyumbu,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chitowe,20/08/2015,20-Aug-15,4:00pm,5:00pm,NA,0,5,NA,NA,Chitowe,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chitowe,20/08/2015,20-Aug-15,5:12pm,6:12pm,NA,3,8,NA,NA,Chitowe,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maneme,31/08/2015,31-Aug-15,4:00pm,5:00pm,NA,2,3,NA,NA,Maneme,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maneme,31/08/2015,31-Aug-15,5:10pm,6:12pm,NA,0,0,NA,NA,Maneme,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnonia,21/08/2015,21-Aug-15,4:10pm,5:10pm,NA,2,5,NA,NA,Mnonia,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnonia,21/08/2015,21-Aug-15,5:20pm,6:22pm,NA,1,1,NA,NA,Mnonia,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nchiura,21/08/2015,21-Aug-15,4:10pm,5:11pm,NA,2,7,NA,NA,Nachura,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Nchiura,21/08/2015,21-Aug-15,5:30pm,6:30pm,NA,6,14,NA,NA,Nachura,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,ChipuputaSokoine,25/08/2015,25-Aug-15,4:00pm,5:00pm,NA,1,1,NA,NA,Chipuputa,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,ChipuputaSokoine,25/08/2015,25-Aug-15,5:10pm,6:10pm,NA,5,4,NA,NA,Chipuputa,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnemeka,24/08/2015,24-Aug-15,4:05pm,5:05pm,NA,2,5,NA,NA,Mnemeke,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mnemeka,24/08/2015,24-Aug-15,5:15pm,6:15pm,NA,0,3,NA,NA,Mnemeke,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,NangombaMadukani,24/08/2015,24-Aug-15,3:10pm,5:05pm,NA,3,17,NA,NA,Nangomba,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,NangombaMadukani,24/08/2015,24-Aug-15,6:00pm,7:10pm,NA,1,1,NA,NA,Nangomba,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,NahawaraMwambani,21/08/2015,21-Aug-15,4:00pm,5:00pm,NA,1,1,NA,NA,Nahawara,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,NahawaraMwambani,21/08/2015,21-Aug-15,4:10pm,6:10pm,NA,1,1,NA,NA,Nahawara,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Kilimahewa,20/08/2015,20-Aug-15,4:15pm,5:15pm,NA,2,6,NA,NA,Kilimanihewa,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Kilimahewa,20/08/2015,20-Aug-15,5:20pm,6:20pm,NA,3,9,NA,NA,Kilimanihewa,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Makong'ondera,20/08/2015,20-Aug-15,4:00pm,5:00pm,NA,1,1,NA,NA,Makong'ondela,Likokona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Makong'ondera,20/08/2015,20-Aug-15,5:25pm,5:25pm,NA,2,12,NA,NA,Makong'ondela,Likokona,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ndwika,22/08/2015,22-Aug-15,4:05pm,5:05pm,NA,1,1,NA,NA,Ndwika II,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ndwika,22/08/2015,22-Aug-15,5:18pm,5:20pm,NA,2,5,NA,NA,Ndwika II,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Changwale,25/08/2015,25-Aug-15,4:15pm,4:45pm,NA,0,5,NA,NA,Changwale,Lumesule,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Changwale,25/08/2015,25-Aug-15,4:40pm,5:20pm,NA,0,4,NA,NA,Changwale,Lumesule,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chinyanyila,29/08/2015,29-Aug-15,4:01pm,5:01pm,NA,0,4,NA,NA,Chinyanyira,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chinyanyila,29/08/2015,29-Aug-15,5:10pm,6:10pm,NA,0,2,NA,NA,Chinyanyira,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Masyalele,27/08/2015,27-Aug-15,4:00pm,5:00pm,NA,4,0,NA,NA,Masyalele,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Masyalele,27/08/2015,27-Aug-15,5:13pm,6:13pm,NA,6,5,NA,NA,Masyalele,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ngalinje,20/08/2015,20-Aug-15,4:10pm,5:10pm,NA,2,5,NA,NA,Ngalinje,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ngalinje,20/08/2015,20-Aug-15,5:20pm,6:20pm,NA,0,3,NA,NA,Ngalinje,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mara,27/08/2015,27-Aug-15,4:01pm,5:01pm,NA,0,4,NA,NA,Mara,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mara,27/08/2015,27-Aug-15,5:17pm,6:17pm,NA,3,2,NA,NA,Mara,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namasogo,25/08/2015,25-Aug-15,4:03pm,5:03pm,NA,2,0,NA,NA,Namasogo,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namasogo,25/08/2015,25-Aug-15,5:10pm,6:10pm,NA,2,3,NA,NA,Namasogo,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mpwahia,26/08/2015,26-Aug-15,4:00pm,5:00pm,NA,2,3,NA,NA,Mpwahia,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mpwahia,26/08/2015,26-Aug-15,5:13pm,5:13pm,NA,0,3,NA,NA,Mpwahia,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mahimba,20/08/2015,20-Aug-15,4:00pm,5:00pm,NA,2,5,NA,NA,Nahimba,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mahimba,20/08/2015,20-Aug-15,5:10pm,6:10pm,NA,0,3,NA,NA,Nahimba,Mikangaula,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namaguluvi,21/08/2015,21-Aug-15,4:03pm,5:03pm,NA,0,3,NA,NA,Namaguruvi,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Namaguluvi,21/08/2015,21-Aug-15,5:17pm,6:17pm,NA,0,0,NA,NA,Namaguruvi,Chipuputa,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maswera,24/08/2015,24-Aug-15,4:00pm,5:00pm,NA,2,2,NA,NA,Maswela,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Maswera,24/08/2015,24-Aug-15,5:05pm,6:05pm,NA,0,3,NA,NA,Maswela,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mjimwema,24/08/2015,24-Aug-15,4:02pm,5:02pm,NA,3,2,NA,NA,Mjimwema,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mjimwema,24/08/2015,24-Aug-15,5:10pm,6:10pm,NA,2,7,NA,NA,Mjimwema,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mtokora,21/08/2015,21-Aug-15,4:00pm,5:00pm,NA,0,0,NA,NA,Mtokora,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mtokora,21/08/2015,21-Aug-15,5:02pm,6:02pm,NA,0,3,NA,NA,Mtokora,Mangaka,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkumbaru,29/08/2015,29-Aug-15,4:10pm,5:10pm,NA,3,6,NA,NA,Mkumbaru,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Mkumbaru,29/08/2015,29-Aug-15,5:20pm,6:20pm,NA,0,0,NA,NA,Mkumbaru,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Rukumbi,29/08/2015,29-Aug-15,4:11pm,5:11pm,NA,2,4,NA,NA,Rukumbi,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Rukumbi,29/08/2015,29-Aug-15,5:19pm,5:19pm,NA,3,2,NA,NA,Rukumbi,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chihuvi,20/08/2015,20-Aug-15,4:00pm,5:00pm,NA,0,6,NA,NA,Chihuve,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Chihuvi,20/08/2015,20-Aug-15,5:08pm,6.08 pm,NA,0,0,NA,NA,Chihuve,Nangomba,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ngupe,25/08/2015,25-Aug-15,4.00pm,4.30 pm,NA,3,2,NA,NA,Ngupe,Mnanje,Nanyumbu,Mtwara
Mtwara,Nanyumbu,NA,Ngupe,25/08/2015,25-Aug-15,4.50pm,5.20pm,NA,2,2,NA,NA,Ngupe,Mnanje,Nanyumbu,Mtwara
Lindi,Liwale,NA,Ndapata,02/09/2015,02-Sep-15,4:15pm,5:30pm,NA,0,4,NA,NA,Ndapata,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,Ndapata,02/09/2015,02-Sep-15,5:45pm,6:30pm,NA,2,3,NA,NA,Ndapata,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,MlembweGezaulole,13/09/2015,13-Sep-15,5:45pm,5:30pm,NA,0,0,NA,NA,Mlembwe,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,MlembweGezaulole,13/09/2015,13-Sep-15,4:30pm,5:45pm,NA,1,0,NA,NA,Mlembwe,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,Lubaba,14/09/2015,14-Sep-15,4:30pm,5:30pm,NA,0,0,NA,NA,Lubaba,Makata,Liwale,Lindi
Lindi,Liwale,NA,Lubaba,14/09/2015,14-Sep-15,5:30pm,6:30pm,NA,0,2,NA,NA,Lubaba,Makata,Liwale,Lindi
Lindi,Liwale,NA,MpengereLigugu,15/09/2015,15-Sep-15,4.00pm,4:45pm,NA,0,0,NA,NA,Mpengere,Makata,Liwale,Lindi
Lindi,Liwale,NA,MpengereLigugu,15/09/2015,15-Sep-15,4:45pm,6:30pm,NA,0,0,NA,NA,Mpengere,Makata,Liwale,Lindi
Lindi,Liwale,NA,NambindaMkonganika,02/09/2015,02-Sep-15,5:30pm,6:00pm,NA,1,1,NA,NA,Ndambinda,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,NambindaMkonganika,02/09/2015,02-Sep-15,5:00pm,5:30pm,NA,0,2,NA,NA,Ndambinda,Mlembwe,Liwale,Lindi
Lindi,Liwale,NA,Mihumo,15/09/2015,15-Sep-15,4:15pm,5.01pm,NA,1,1,NA,NA,Mihumo,Mihumo,Liwale,Lindi
Lindi,Liwale,NA,Mihumo,15/09/2015,15-Sep-15,5:15pm,6:15pm,NA,0,3,NA,NA,Mihumo,Mihumo,Liwale,Lindi
Lindi,Liwale,NA,Luwele,16/09/2015,16-Sep-15,5:45pm,6:45pm,NA,1,1,NA,NA,Luwele,Lilombe,Liwale,Lindi
Lindi,Liwale,NA,Luwele,16/09/2015,16-Sep-15,4:45pm,5:45pm,NA,2,0,NA,NA,Luwele,Lilombe,Liwale,Lindi
Lindi,Liwale,NA,Ngongowele,14/09/2015,14-Sep-15,4.05pm,5.05pm,NA,0,3,NA,NA,Ngongowele,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Ngongowele,14/09/2015,14-Sep-15,5:20pm,6:20pm,NA,2,3,NA,NA,Ngongowele,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Mikuyu,14/09/2015,14-Sep-15,5:30pm,6:30pm,NA,2,1,NA,NA,Mikuyu,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Mikuyu,14/09/2015,14-Sep-15,4:25pm,5:25pm,NA,2,4,NA,NA,Mikuyu,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Darajani,15/09/2015,15-Sep-15,4:30pm,5:30pm,NA,0,2,NA,NA,Darajani,Mihumo,Liwale,Lindi
Lindi,Liwale,NA,Darajani,15/09/2015,15-Sep-15,5:35pm,6:35pm,NA,1,1,NA,NA,Darajani,Mihumo,Liwale,Lindi
Lindi,Liwale,NA,Lilombe,16/09/2015,16-Sep-15,4.10pm,4.10pm,NA,0,3,NA,NA,Lilombe,Lilombe,Liwale,Lindi
Lindi,Liwale,NA,Lilombe,16/09/2015,16-Sep-15,5:15pm,6:15pm,NA,0,2,NA,NA,Lilombe,Lilombe,Liwale,Lindi
Lindi,Liwale,NA,Nginja,13/09/2015,13-Sep-15,4.00pm,5:00pm,NA,0,3,NA,NA,Ngunja,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Nginja,13/09/2015,13-Sep-15,5:15pm,6:15pm,NA,2,2,NA,NA,Ngunja,Ngongowele,Liwale,Lindi
Lindi,Liwale,NA,Chigugu,02/09/2015,02-Sep-15,5:00pm,6:00pm,NA,2,4,NA,NA,Chigugu,Lilombe,Liwale,Lindi
